,,,,RESULTADOS DE LAS ELECCIONES REGIONALES 2004 - GOBERNADORES,,,,,,,,,
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4660,UNIDAD EDUCATIVA  DOCTOR ALIRIO ARREAZA,CALLE MIRANDA SIN NUMERO ARAGUA DE BARCELONA,8,559,112,189,26
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4660,UNIDAD EDUCATIVA  DOCTOR ALIRIO ARREAZA,CALLE MIRANDA SIN NUMERO ARAGUA DE BARCELONA,9,565,110,168,38
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4661,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN,CALLE BOLÍVAR CRUCE CON CALLE FREITES  NUMERO 31 ARAGUA DE BARCELONA,1,539,133,169,41
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4661,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN,CALLE BOLÍVAR CRUCE CON CALLE FREITES  NUMERO 31 ARAGUA DE BARCELONA,2,533,100,187,35
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4661,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN,CALLE BOLÍVAR CRUCE CON CALLE FREITES  NUMERO 31 ARAGUA DE BARCELONA,3,538,115,178,41
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4661,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN,CALLE BOLÍVAR CRUCE CON CALLE FREITES  NUMERO 31 ARAGUA DE BARCELONA,4,532,136,151,41
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4661,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL CARMEN,CALLE BOLÍVAR CRUCE CON CALLE FREITES  NUMERO 31 ARAGUA DE BARCELONA,5,486,125,164,28
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,1,535,86,194,36
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,2,521,94,181,27
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,3,505,96,162,28
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,4,538,77,198,22
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,5,518,115,163,30
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,6,510,112,157,15
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,7,555,83,195,29
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,8,542,84,203,20
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,9,545,96,171,29
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4670,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,CALLE AMPARAN NUMERO 40 SECTOR PLAZA EL CARMEN ARAGUA DE BARCELONA,10,595,118,180,30
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4720,ESCUELA CONCENTRADA MIXTA NUMERO 1 SIN NUMERO,CALLE PRINCIPAL CASERÍO LOS DIVIDIVES,1,307,97,43,40
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4730,ESCUELA NACIONAL NUMERO 53-2004,CALLE PRINCIPAL CASERÍO LA MARGARITA,1,394,55,159,20
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4740,ESCUELA CONCENTRADA NUMERO 1882-2152,CALLE PRINCIPAL CASERÍO BOQUERÓN,1,304,55,84,28
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4740,ESCUELA CONCENTRADA NUMERO 1882-2152,CALLE PRINCIPAL CASERÍO BOQUERÓN,2,297,48,62,41
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4750,ESCUELA CONCENTRADA NUMERO 2084-1852,CALLE PRINCIPAL CASERÍO LAGUNA NUEVA ANTES EL TORO,1,236,30,81,15
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4770,ESCUELA ESTADAL CONCENTRADA NUMERO 130 SIN NUMERO,CALLE PRINCIPAL CASERÍO GUASTRANTAL,1,351,36,127,24
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4780,ESCUELA NACIONAL UNITARIA NUMERO 1859,CALLE PRINCIPAL CASERÍO VUELTA DEL CARO,1,176,15,57,7
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4781,ESCUELA HERMANOS MONAGAS,CALLE PRINCIPAL BARRIO JOSÉ GREGORIO MONAGAS VÍA ZARAZA,1,533,58,235,30
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4791,ESCUELA MANAPOCO,CALLE PRINCIPAL CASERÍO MANAPOCO,1,300,27,190,2
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4792,ESCUELA MANZANARES,CALLE PRINCIPAL CASERÍO MANZANARES,1,186,45,68,19
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4870,ESCUELA ESTADAL CONCENTRADA NUMERO 5 Y 2095,CALLE PRINCIPAL CASERÍO SANTA RITA,1,204,14,61,9
2,EDO. ANZOATEGUI,2,MP. ARAGUA,1,CM. ARAGUA DE BARCELONA,4871,ESCUELA LAS PALMITAS,CALLE PRINCIPAL CASERÍO LAS PALMITAS,1,145,6,81,5
2,EDO. ANZOATEGUI,2,MP. ARAGUA,2,PQ. CACHIPO,4790,ESCUELA NACIONAL CONCENTRADA NUMERO 629-630-668-2168,CALLE PRINCIPAL CASERÍO CACHIPO,1,420,86,93,6
2,EDO. ANZOATEGUI,2,MP. ARAGUA,2,PQ. CACHIPO,4790,ESCUELA NACIONAL CONCENTRADA NUMERO 629-630-668-2168,CALLE PRINCIPAL CASERÍO CACHIPO,2,425,92,106,4
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,1,499,132,70,8
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,2,525,156,79,11
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,3,513,128,82,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,4,521,138,71,13
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,5,504,133,86,6
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,6,512,142,73,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4910,GRUPO ESCOLAR ANDRES ELOY BLANCO,PRIMERA CARRERA SIN NÚMERO URBANIZACIÓN COLINAS DEL NEVERI BARCELONA,7,527,146,61,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4911,UNIDAD EDUCATIVA FRANCISCO DE MIRANDA,CALLE SANTA ROSA SIN NUMERO BARRIO FERNÁNDEZ PADILLA BARCELONA,1,525,65,117,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4911,UNIDAD EDUCATIVA FRANCISCO DE MIRANDA,CALLE SANTA ROSA SIN NUMERO BARRIO FERNÁNDEZ PADILLA BARCELONA,2,509,58,105,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4920,ESCUELA ESTADAL UNITARIA NUMERO 20,CALLE PRINCIPAL CASERÍO NEVERI VÍA NARICUAL,1,383,56,119,26
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4920,ESCUELA ESTADAL UNITARIA NUMERO 20,CALLE PRINCIPAL CASERÍO NEVERI VÍA NARICUAL,2,376,70,109,26
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4930,GRUPO ESCOLAR BOYACA,URBANIZACION BOYACA CALLE K BARCELONA,1,562,136,138,19
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4930,GRUPO ESCOLAR BOYACA,URBANIZACION BOYACA CALLE K BARCELONA,2,592,181,146,20
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4930,GRUPO ESCOLAR BOYACA,URBANIZACION BOYACA CALLE K BARCELONA,3,597,164,127,15
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4930,GRUPO ESCOLAR BOYACA,URBANIZACION BOYACA CALLE K BARCELONA,4,532,157,112,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4931,UNIDAD EDUCATIVA NICOLÁS ROLANDO MONTEVERDE,CALLE  E SECTOR 1 URBANIZACIÓN BOYACÁ,1,585,147,118,8
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4931,UNIDAD EDUCATIVA NICOLÁS ROLANDO MONTEVERDE,CALLE  E SECTOR 1 URBANIZACIÓN BOYACÁ,2,583,145,109,5
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4932,KINDER AÑO INTERNACIONAL DEL NIÑO,MANZANA NUMERO 5 URBANIZACIÓN FUNDACIÓN MENDOZA BARCELONA,1,558,170,107,9
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4932,KINDER AÑO INTERNACIONAL DEL NIÑO,MANZANA NUMERO 5 URBANIZACIÓN FUNDACIÓN MENDOZA BARCELONA,2,549,161,97,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4932,KINDER AÑO INTERNACIONAL DEL NIÑO,MANZANA NUMERO 5 URBANIZACIÓN FUNDACIÓN MENDOZA BARCELONA,3,539,184,83,11
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4932,KINDER AÑO INTERNACIONAL DEL NIÑO,MANZANA NUMERO 5 URBANIZACIÓN FUNDACIÓN MENDOZA BARCELONA,4,546,167,102,9
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4933,UNIVERSIDAD NACIONAL ABIERTA,AVENIDA PRINCIPAL CON CALLE ANDRÉS ELOY BLANCO BARRIO SUCRE,1,593,155,135,18
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4933,UNIVERSIDAD NACIONAL ABIERTA,AVENIDA PRINCIPAL CON CALLE ANDRÉS ELOY BLANCO BARRIO SUCRE,2,596,150,127,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4933,UNIVERSIDAD NACIONAL ABIERTA,AVENIDA PRINCIPAL CON CALLE ANDRÉS ELOY BLANCO BARRIO SUCRE,3,558,150,107,13
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4933,UNIVERSIDAD NACIONAL ABIERTA,AVENIDA PRINCIPAL CON CALLE ANDRÉS ELOY BLANCO BARRIO SUCRE,4,531,137,121,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4940,GRUPO ESCOLAR ANGEL CELESTINO BELLO,CALLE MIRANDA BARRIO SUCRE BARCELONA,1,521,99,129,18
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4940,GRUPO ESCOLAR ANGEL CELESTINO BELLO,CALLE MIRANDA BARRIO SUCRE BARCELONA,2,508,111,106,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4940,GRUPO ESCOLAR ANGEL CELESTINO BELLO,CALLE MIRANDA BARRIO SUCRE BARCELONA,3,521,106,107,15
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4940,GRUPO ESCOLAR ANGEL CELESTINO BELLO,CALLE MIRANDA BARRIO SUCRE BARCELONA,4,544,124,136,15
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4941,GRUPO ESCOLAR JOSÉ BERNARDO GOMES,AVENIDA BERMÚDEZ BARRIO EL ESPEJO BARCELONA,1,531,87,131,22
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4941,GRUPO ESCOLAR JOSÉ BERNARDO GOMES,AVENIDA BERMÚDEZ BARRIO EL ESPEJO BARCELONA,2,532,80,144,9
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4941,GRUPO ESCOLAR JOSÉ BERNARDO GOMES,AVENIDA BERMÚDEZ BARRIO EL ESPEJO BARCELONA,3,515,97,130,16
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4941,GRUPO ESCOLAR JOSÉ BERNARDO GOMES,AVENIDA BERMÚDEZ BARRIO EL ESPEJO BARCELONA,4,520,86,147,20
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4941,GRUPO ESCOLAR JOSÉ BERNARDO GOMES,AVENIDA BERMÚDEZ BARRIO EL ESPEJO BARCELONA,5,544,100,137,17
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,1,593,95,139,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,2,593,112,142,8
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,3,580,85,120,17
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,4,602,88,144,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,5,574,85,132,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4950,LICEO MONSEÑOR NAVARRO,AVENIDA JUAN DE URPIN BARRIO EL ESPEJO BARCELONA,6,594,85,137,16
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4951,ESCUELA ANTONIO JOSE DE SUCRE,AVENIDA JUAN URPIN BARRIO EL ESPEJO BARCELONA,1,529,73,135,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4951,ESCUELA ANTONIO JOSE DE SUCRE,AVENIDA JUAN URPIN BARRIO EL ESPEJO BARCELONA,2,544,80,148,18
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4951,ESCUELA ANTONIO JOSE DE SUCRE,AVENIDA JUAN URPIN BARRIO EL ESPEJO BARCELONA,3,529,62,122,22
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4951,ESCUELA ANTONIO JOSE DE SUCRE,AVENIDA JUAN URPIN BARRIO EL ESPEJO BARCELONA,4,524,59,141,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4951,ESCUELA ANTONIO JOSE DE SUCRE,AVENIDA JUAN URPIN BARRIO EL ESPEJO BARCELONA,5,539,60,143,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4952,CENTRO BOLIVARIANO DE ATENCION INTEGRAL,AV JUAN DE URPIN BARRIO EL ESPEJO BNA,1,572,95,136,17
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4952,CENTRO BOLIVARIANO DE ATENCION INTEGRAL,AV JUAN DE URPIN BARRIO EL ESPEJO BNA,2,573,92,127,22
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4952,CENTRO BOLIVARIANO DE ATENCION INTEGRAL,AV JUAN DE URPIN BARRIO EL ESPEJO BNA,3,599,97,150,21
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,1,506,121,141,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,2,511,96,142,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,3,509,104,115,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,4,500,106,115,9
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,5,493,95,128,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,6,498,103,111,16
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4970,GRUPO ESCOLAR ANZOATEGUI,AVENIDA CAJIGAL Y PLAZA SAN FELIPE BARRIO PORTUGAL,7,558,114,134,12
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,1,580,111,152,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,2,593,103,155,19
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,3,588,95,140,24
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,4,586,123,122,11
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,5,600,99,129,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4980,LICEO ANZOATEGUI,BARRIO PORTUGAL CALLE EL TALLER. BARCELONA,6,526,88,127,13
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,1,555,58,149,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,2,541,48,167,8
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,3,542,41,137,14
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,4,564,56,142,9
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,5,559,37,158,7
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4990,UNIDAD EDUCATIVA BARRIO UNIVERSITARIO,VÍA ALTERNA PUERTO LA CRUZ BARCELONA BARRIO UNIVERSITARIO,6,576,60,142,6
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4991,ESCUELA RAZZETTI I.,CALLE PRINCIPAL BARRIO LUIS RAZETTI BARCELONA,1,504,32,103,15
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4991,ESCUELA RAZZETTI I.,CALLE PRINCIPAL BARRIO LUIS RAZETTI BARCELONA,2,496,24,92,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,4991,ESCUELA RAZZETTI I.,CALLE PRINCIPAL BARRIO LUIS RAZETTI BARCELONA,3,489,41,105,13
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5000,GRUPO ESCOLAR ENRIQUE PEREZ VALENCIA,CALLE INOS BARRIO GUAMACHITO BARCELONA,1,549,96,144,21
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5000,GRUPO ESCOLAR ENRIQUE PEREZ VALENCIA,CALLE INOS BARRIO GUAMACHITO BARCELONA,2,560,106,135,28
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5000,GRUPO ESCOLAR ENRIQUE PEREZ VALENCIA,CALLE INOS BARRIO GUAMACHITO BARCELONA,3,546,111,148,10
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5000,GRUPO ESCOLAR ENRIQUE PEREZ VALENCIA,CALLE INOS BARRIO GUAMACHITO BARCELONA,4,547,101,148,21
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5000,GRUPO ESCOLAR ENRIQUE PEREZ VALENCIA,CALLE INOS BARRIO GUAMACHITO BARCELONA,5,505,78,140,19
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5001,PRE-ESCOLAR JOSÉ FÉLIX RIBAS,CALLE JUNCAL BARRIO GUAMACHITO BARCELONA,1,507,90,141,18
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5001,PRE-ESCOLAR JOSÉ FÉLIX RIBAS,CALLE JUNCAL BARRIO GUAMACHITO BARCELONA,2,512,74,148,21
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5001,PRE-ESCOLAR JOSÉ FÉLIX RIBAS,CALLE JUNCAL BARRIO GUAMACHITO BARCELONA,3,508,73,126,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5001,PRE-ESCOLAR JOSÉ FÉLIX RIBAS,CALLE JUNCAL BARRIO GUAMACHITO BARCELONA,4,500,74,168,21
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5002,ESCUELA COMÚN BARRIO INDUSTRIAL,CALLE  LOS TUBOS BARRIO INDUSTRIAL BARCELONA,1,386,38,109,23
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5002,ESCUELA COMÚN BARRIO INDUSTRIAL,CALLE  LOS TUBOS BARRIO INDUSTRIAL BARCELONA,2,382,28,106,13
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5010,GRUPO ESCOLAR CONSUELO NAVAS TOVAR,CALLE LA LÍNEA SIN NUMERO LOS MONTONES BARCELONA,1,529,66,138,17
2,EDO. ANZOATEGUI,3,CE. BOLIVAR,1,PQ. EL CARMEN,5010,GRUPO ESCOLAR CONSUELO NAVAS TOVAR,CALLE LA LÍNEA SIN NUMERO LOS MONTONES BARCELONA,2,542,70,135,19
